# NetGPI 1.1	Timestamp: 20220628181631
# ID	Seq-length	Pred. GPI-Anchored	Omega-site pos.	Likelihood	Amino-acid
sp_P55160_NCKPL_HUMAN	1127	Not GPI-Anchored	-	0.991	*
tr_H7C1E4_H7C1E4_HUMAN	191	Not GPI-Anchored	-	0.996	*
sp_O00232_PSD12_HUMAN	456	Not GPI-Anchored	-	0.995	*
sp_Q07812_BAX_HUMAN	192	Not GPI-Anchored	-	0.947	*
sp_Q8N0X7_SPART_HUMAN	666	Not GPI-Anchored	-	0.995	*
sp_O75947_ATP5H_HUMAN	161	Not GPI-Anchored	-	0.995	*
sp_Q14722_KCAB1_HUMAN	419	Not GPI-Anchored	-	0.989	*
sp_P24666_PPAC_HUMAN	158	Not GPI-Anchored	-	0.995	*
sp_P0DP58_LYNX1_HUMAN	116	GPI-Anchored	92	0.700	N
sp_P11137_MTAP2_HUMAN	1827	Not GPI-Anchored	-	0.968	*
sp_Q12857_NFIA_HUMAN	509	Not GPI-Anchored	-	0.993	*
sp_P36542_ATPG_HUMAN	298	Not GPI-Anchored	-	0.987	*
sp_Q6PI48_SYDM_HUMAN	645	Not GPI-Anchored	-	0.995	*
tr_I3NI53_I3NI53_HUMAN	140	Not GPI-Anchored	-	0.994	*
sp_P50914_RL14_HUMAN	215	Not GPI-Anchored	-	0.993	*
sp_P24043_LAMA2_HUMAN	3122	Not GPI-Anchored	-	0.982	*
sp_Q8IWT6_LRC8A_HUMAN	810	Not GPI-Anchored	-	0.995	*
sp_Q9C0H6_KLHL4_HUMAN	718	Not GPI-Anchored	-	0.991	*
sp_A8MVJ9_HPF1L_HUMAN	347	Not GPI-Anchored	-	0.992	*
sp_Q9NRL3_STRN4_HUMAN	753	Not GPI-Anchored	-	0.979	*
sp_Q99661_KIF2C_HUMAN	725	Not GPI-Anchored	-	0.996	*
tr_E7EQ34_E7EQ34_HUMAN	232	Not GPI-Anchored	-	0.995	*
sp_Q96S15_WDR24_HUMAN	790	Not GPI-Anchored	-	0.988	*
sp_Q9NVA2_SEP11_HUMAN	429	Not GPI-Anchored	-	0.994	*
sp_Q96KN2_CNDP1_HUMAN	507	Not GPI-Anchored	-	0.959	*
sp_P04839_CY24B_HUMAN	570	Not GPI-Anchored	-	0.995	*
sp_Q9P0K1_ADA22_HUMAN	906	Not GPI-Anchored	-	0.993	*
sp_Q9UPY6_WASF3_HUMAN	502	Not GPI-Anchored	-	0.985	*
sp_Q9NY27_PP4R2_HUMAN	417	Not GPI-Anchored	-	0.992	*
sp_Q9GZQ3_COMD5_HUMAN	224	Not GPI-Anchored	-	0.993	*
sp_Q9Y2W2_WBP11_HUMAN	641	Not GPI-Anchored	-	0.992	*
sp_Q9UH99_SUN2_HUMAN	717	Not GPI-Anchored	-	0.995	*
sp_Q3MIX3_ADCK5_HUMAN	580	Not GPI-Anchored	-	0.990	*
sp_Q08289_CACB2_HUMAN	660	Not GPI-Anchored	-	0.995	*
sp_A1IGU5_ARH37_HUMAN	675	Not GPI-Anchored	-	0.987	*
sp_Q6UB99_ANR11_HUMAN	2663	Not GPI-Anchored	-	0.993	*
sp_Q6IEE7_T132E_HUMAN	1074	Not GPI-Anchored	-	0.994	*
sp_Q9Y3E0_GOT1B_HUMAN	138	Not GPI-Anchored	-	0.992	*
sp_Q5U5X0_LYRM7_HUMAN	104	Not GPI-Anchored	-	0.995	*
tr_V9GYF0_V9GYF0_HUMAN	263	Not GPI-Anchored	-	0.983	*
sp_O60518_RNBP6_HUMAN	1105	Not GPI-Anchored	-	0.993	*
sp_Q8NFT2_STEA2_HUMAN	490	Not GPI-Anchored	-	0.994	*
tr_J9JIC5_J9JIC5_HUMAN	396	Not GPI-Anchored	-	0.994	*
sp_P11717_MPRI_HUMAN	2491	Not GPI-Anchored	-	0.989	*
sp_P05165_PCCA_HUMAN	728	Not GPI-Anchored	-	0.994	*
sp_Q5VUM1_SDHF4_HUMAN	108	Not GPI-Anchored	-	0.995	*
sp_Q5VSL9_STRP1_HUMAN	837	Not GPI-Anchored	-	0.994	*
sp_Q9NWT6_HIF1N_HUMAN	349	Not GPI-Anchored	-	0.990	*
sp_Q9UKG9_OCTC_HUMAN	612	Not GPI-Anchored	-	0.985	*
sp_Q7L3B6_CD37L_HUMAN	337	Not GPI-Anchored	-	0.995	*
sp_Q99828_CIB1_HUMAN	191	Not GPI-Anchored	-	0.987	*
sp_P42684_ABL2_HUMAN	1182	Not GPI-Anchored	-	0.992	*
sp_Q9BU61_NDUF3_HUMAN	184	Not GPI-Anchored	-	0.988	*
sp_P27986_P85A_HUMAN	724	Not GPI-Anchored	-	0.994	*
sp_Q86TA1_MOB3B_HUMAN	216	Not GPI-Anchored	-	0.996	*
tr_J3KQ32_J3KQ32_HUMAN	416	Not GPI-Anchored	-	0.996	*
sp_Q9UBL0_ARP21_HUMAN	812	Not GPI-Anchored	-	0.990	*
sp_Q9Y5Y2_NUBP2_HUMAN	271	Not GPI-Anchored	-	0.991	*
sp_Q86SS6_SYT9_HUMAN	491	Not GPI-Anchored	-	0.995	*
sp_Q4G0F5_VP26B_HUMAN	336	Not GPI-Anchored	-	0.994	*
tr_B1AJR6_B1AJR6_HUMAN	1440	Not GPI-Anchored	-	0.990	*
sp_Q9UIG0_BAZ1B_HUMAN	1483	Not GPI-Anchored	-	0.996	*
sp_O96011_PX11B_HUMAN	259	Not GPI-Anchored	-	0.271	*
sp_P02671_FIBA_HUMAN	866	Not GPI-Anchored	-	0.993	*
sp_O60825_F262_HUMAN	505	Not GPI-Anchored	-	0.987	*
sp_P60891_PRPS1_HUMAN	318	Not GPI-Anchored	-	0.987	*
sp_Q9GZV4_IF5A2_HUMAN	153	Not GPI-Anchored	-	0.996	*
sp_O60613_SEP15_HUMAN	165	Not GPI-Anchored	-	0.995	*
sp_Q9Y237_PIN4_HUMAN	131	Not GPI-Anchored	-	0.995	*
sp_O95825_QORL1_HUMAN	349	Not GPI-Anchored	-	0.995	*
tr_C9JA08_C9JA08_HUMAN	529	Not GPI-Anchored	-	0.987	*
sp_P62277_RS13_HUMAN	151	Not GPI-Anchored	-	0.990	*
sp_P02792_FRIL_HUMAN	175	Not GPI-Anchored	-	0.993	*
tr_H0YK36_H0YK36_HUMAN	361	Not GPI-Anchored	-	0.974	*
sp_Q9UIC8_LCMT1_HUMAN	334	Not GPI-Anchored	-	0.995	*
sp_O00567_NOP56_HUMAN	594	Not GPI-Anchored	-	0.992	*
tr_A0A0B4J1S8_A0A0B4J1S8_HUMAN	828	Not GPI-Anchored	-	0.993	*
sp_Q9NXE4_NSMA3_HUMAN	866	Not GPI-Anchored	-	0.909	*
sp_P51513_NOVA1_HUMAN	507	Not GPI-Anchored	-	0.992	*
sp_Q00059_TFAM_HUMAN	246	Not GPI-Anchored	-	0.994	*
sp_O15234_CASC3_HUMAN	703	Not GPI-Anchored	-	0.964	*
sp_Q02252_MMSA_HUMAN	535	Not GPI-Anchored	-	0.992	*
sp_O00213_APBB1_HUMAN	710	Not GPI-Anchored	-	0.995	*
sp_Q92854_SEM4D_HUMAN	862	Not GPI-Anchored	-	0.985	*
sp_Q9BRU2_TCAL7_HUMAN	100	Not GPI-Anchored	-	0.996	*
sp_Q8TB96_TIP_HUMAN	612	Not GPI-Anchored	-	0.954	*
sp_O14522_PTPRT_HUMAN	1441	Not GPI-Anchored	-	0.990	*
sp_Q9Y5Z4_HEBP2_HUMAN	205	Not GPI-Anchored	-	0.995	*
tr_Q5SRQ6_Q5SRQ6_HUMAN	234	Not GPI-Anchored	-	0.995	*
sp_P06753_TPM3_HUMAN	285	Not GPI-Anchored	-	0.994	*
sp_Q9Y3L3_3BP1_HUMAN	701	Not GPI-Anchored	-	0.986	*
sp_Q96P71_NECA3_HUMAN	396	Not GPI-Anchored	-	0.977	*
sp_P49902_5NTC_HUMAN	561	Not GPI-Anchored	-	0.996	*
sp_Q9Y5U2_TSSC4_HUMAN	329	Not GPI-Anchored	-	0.993	*
sp_Q7L1Q6_5MP2_HUMAN	419	Not GPI-Anchored	-	0.986	*
sp_O94766_B3GA3_HUMAN	335	Not GPI-Anchored	-	0.994	*
sp_Q9NUJ1_ABHDA_HUMAN	306	Not GPI-Anchored	-	0.990	*
sp_Q16775_GLO2_HUMAN	308	Not GPI-Anchored	-	0.993	*
sp_Q15424_SAFB1_HUMAN	915	Not GPI-Anchored	-	0.992	*
sp_Q9NP92_RT30_HUMAN	439	Not GPI-Anchored	-	0.990	*
sp_Q9Y6A4_CFA20_HUMAN	193	Not GPI-Anchored	-	0.995	*
sp_Q9H000_MKRN2_HUMAN	416	Not GPI-Anchored	-	0.994	*
sp_Q9UBF8_PI4KB_HUMAN	816	Not GPI-Anchored	-	0.993	*
sp_O43765_SGTA_HUMAN	313	Not GPI-Anchored	-	0.992	*
sp_Q14696_MESD_HUMAN	234	Not GPI-Anchored	-	0.994	*
sp_Q13200_PSMD2_HUMAN	908	Not GPI-Anchored	-	0.995	*
sp_Q5T6V5_QSPP_HUMAN	341	Not GPI-Anchored	-	0.995	*
sp_Q9BXX2_AN30B_HUMAN	1392	Not GPI-Anchored	-	0.992	*
sp_Q08AD1_CAMP2_HUMAN	1489	Not GPI-Anchored	-	0.994	*
tr_Q4VXP6_Q4VXP6_HUMAN	766	Not GPI-Anchored	-	0.992	*
sp_Q9BZF1_OSBL8_HUMAN	889	GPI-Anchored	857	0.375	S
sp_Q9H1Z4_WDR13_HUMAN	485	Not GPI-Anchored	-	0.994	*
tr_B1AP22_B1AP22_HUMAN	481	GPI-Anchored	414	0.338	G
sp_O60216_RAD21_HUMAN	631	Not GPI-Anchored	-	0.993	*
tr_E7ETB3_E7ETB3_HUMAN	493	Not GPI-Anchored	-	0.978	*
sp_Q9HBH5_RDH14_HUMAN	336	Not GPI-Anchored	-	0.989	*
sp_P30038_AL4A1_HUMAN	563	Not GPI-Anchored	-	0.994	*
sp_Q96HD1_CREL1_HUMAN	420	Not GPI-Anchored	-	0.992	*
tr_H0Y474_H0Y474_HUMAN	158	Not GPI-Anchored	-	0.988	*
tr_E9PIE3_E9PIE3_HUMAN	293	Not GPI-Anchored	-	0.991	*
sp_Q13123_RED_HUMAN	557	Not GPI-Anchored	-	0.996	*
sp_Q96SW2_CRBN_HUMAN	442	Not GPI-Anchored	-	0.993	*
sp_Q9BV79_MECR_HUMAN	373	Not GPI-Anchored	-	0.993	*
sp_P33240_CSTF2_HUMAN	577	Not GPI-Anchored	-	0.994	*
sp_Q9UEE9_CFDP1_HUMAN	299	Not GPI-Anchored	-	0.996	*
sp_Q13191_CBLB_HUMAN	982	Not GPI-Anchored	-	0.993	*
sp_Q15233_NONO_HUMAN	471	Not GPI-Anchored	-	0.995	*
sp_Q9NVA1_UQCC1_HUMAN	299	Not GPI-Anchored	-	0.995	*
sp_Q9NQ48_LZTL1_HUMAN	299	Not GPI-Anchored	-	0.992	*
sp_Q7Z6M1_RABEK_HUMAN	372	Not GPI-Anchored	-	0.992	*
sp_P26374_RAE2_HUMAN	656	Not GPI-Anchored	-	0.990	*
sp_Q8N122_RPTOR_HUMAN	1335	Not GPI-Anchored	-	0.995	*
sp_Q96F07_CYFP2_HUMAN	1278	Not GPI-Anchored	-	0.993	*
tr_A0A075B716_A0A075B716_HUMAN	191	Not GPI-Anchored	-	0.788	*
sp_P68366_TBA4A_HUMAN	448	Not GPI-Anchored	-	0.996	*
sp_P49419_AL7A1_HUMAN	539	Not GPI-Anchored	-	0.993	*
sp_P31751_AKT2_HUMAN	481	Not GPI-Anchored	-	0.994	*
sp_O75643_U520_HUMAN	2136	Not GPI-Anchored	-	0.981	*
sp_P33402_GCYA2_HUMAN	732	Not GPI-Anchored	-	0.980	*
sp_P52948_NUP98_HUMAN	1817	Not GPI-Anchored	-	0.988	*
sp_O75044_SRGP2_HUMAN	1071	Not GPI-Anchored	-	0.993	*
tr_G3V3A2_G3V3A2_HUMAN	612	Not GPI-Anchored	-	0.986	*
sp_P27544_CERS1_HUMAN	350	Not GPI-Anchored	-	0.991	*
sp_P35658_NU214_HUMAN	2090	Not GPI-Anchored	-	0.987	*
sp_O15530_PDPK1_HUMAN	556	Not GPI-Anchored	-	0.993	*
sp_Q9NYP7_ELOV5_HUMAN	299	Not GPI-Anchored	-	0.993	*
sp_Q9Y6R4_M3K4_HUMAN	1608	Not GPI-Anchored	-	0.996	*
tr_H0YEK4_H0YEK4_HUMAN	574	Not GPI-Anchored	-	0.398	*
sp_P62256_UBE2H_HUMAN	183	Not GPI-Anchored	-	0.993	*
tr_J3KN36_J3KN36_HUMAN	1267	Not GPI-Anchored	-	0.975	*
sp_Q8N6H7_ARFG2_HUMAN	521	Not GPI-Anchored	-	0.993	*
sp_P21246_PTN_HUMAN	168	Not GPI-Anchored	-	0.994	*
sp_Q7Z6G3_NECA2_HUMAN	386	Not GPI-Anchored	-	0.992	*
sp_Q4G148_GXLT1_HUMAN	440	Not GPI-Anchored	-	0.996	*
sp_P52789_HXK2_HUMAN	917	Not GPI-Anchored	-	0.993	*
sp_Q92890_UFD1_HUMAN	307	Not GPI-Anchored	-	0.996	*
sp_Q53FT3_HIKES_HUMAN	197	Not GPI-Anchored	-	0.995	*
sp_P26368_U2AF2_HUMAN	475	Not GPI-Anchored	-	0.996	*
sp_Q9UK39_NOCT_HUMAN	431	Not GPI-Anchored	-	0.987	*
tr_I3L3Y9_I3L3Y9_HUMAN	327	Not GPI-Anchored	-	0.993	*
sp_Q9BQA1_MEP50_HUMAN	342	Not GPI-Anchored	-	0.994	*
tr_B7ZC39_B7ZC39_HUMAN	374	Not GPI-Anchored	-	0.990	*
tr_H7C215_H7C215_HUMAN	559	GPI-Anchored	533	0.516	S
sp_Q9Y606_PUS1_HUMAN	427	Not GPI-Anchored	-	0.990	*
sp_Q96P47_AGAP3_HUMAN	875	Not GPI-Anchored	-	0.979	*
sp_Q96AX1_VP33A_HUMAN	596	Not GPI-Anchored	-	0.994	*
sp_P51649_SSDH_HUMAN	535	Not GPI-Anchored	-	0.993	*
sp_Q9NVK5_FGOP2_HUMAN	253	Not GPI-Anchored	-	0.990	*
sp_Q969G3_SMCE1_HUMAN	411	Not GPI-Anchored	-	0.995	*
sp_Q08629_TICN1_HUMAN	439	Not GPI-Anchored	-	0.995	*
sp_Q9H479_FN3K_HUMAN	309	Not GPI-Anchored	-	0.992	*
sp_Q9NQ34_TMM9B_HUMAN	198	Not GPI-Anchored	-	0.990	*
sp_Q15370_ELOB_HUMAN	118	Not GPI-Anchored	-	0.990	*
sp_Q16543_CDC37_HUMAN	378	Not GPI-Anchored	-	0.994	*
tr_H0YBM4_H0YBM4_HUMAN	483	Not GPI-Anchored	-	0.992	*
sp_Q15113_PCOC1_HUMAN	449	Not GPI-Anchored	-	0.991	*
sp_P43005_EAA3_HUMAN	524	Not GPI-Anchored	-	0.994	*
sp_P09382_LEG1_HUMAN	135	Not GPI-Anchored	-	0.992	*
sp_Q9ULZ3_ASC_HUMAN	195	Not GPI-Anchored	-	0.990	*
sp_P28065_PSB9_HUMAN	219	Not GPI-Anchored	-	0.994	*
sp_Q8IUZ0_LRC49_HUMAN	686	Not GPI-Anchored	-	0.996	*
sp_Q96RD7_PANX1_HUMAN	426	Not GPI-Anchored	-	0.985	*
sp_O94875_SRBS2_HUMAN	1100	Not GPI-Anchored	-	0.994	*
sp_Q93100_KPBB_HUMAN	1093	Not GPI-Anchored	-	0.990	*
sp_Q96BY2_MOAP1_HUMAN	351	Not GPI-Anchored	-	0.994	*
sp_Q9ULC8_ZDHC8_HUMAN	765	Not GPI-Anchored	-	0.992	*
tr_E7EX18_E7EX18_HUMAN	191	Not GPI-Anchored	-	0.984	*
sp_Q9H902_REEP1_HUMAN	201	Not GPI-Anchored	-	0.985	*
sp_P08195_4F2_HUMAN	630	Not GPI-Anchored	-	0.988	*
sp_P02511_CRYAB_HUMAN	175	Not GPI-Anchored	-	0.995	*
tr_Q5VSN0_Q5VSN0_HUMAN	553	Not GPI-Anchored	-	0.987	*
sp_Q9BXB5_OSB10_HUMAN	764	Not GPI-Anchored	-	0.995	*
sp_Q8WWM7_ATX2L_HUMAN	1075	Not GPI-Anchored	-	0.993	*
sp_Q14676_MDC1_HUMAN	2089	Not GPI-Anchored	-	0.992	*
sp_O43526_KCNQ2_HUMAN	872	Not GPI-Anchored	-	0.994	*
tr_B1AJR9_B1AJR9_HUMAN	1451	Not GPI-Anchored	-	0.990	*
sp_Q13523_PRP4B_HUMAN	1007	Not GPI-Anchored	-	0.995	*
sp_O43837_IDH3B_HUMAN	385	Not GPI-Anchored	-	0.976	*
sp_O15347_HMGB3_HUMAN	200	Not GPI-Anchored	-	0.995	*
sp_Q15493_RGN_HUMAN	299	Not GPI-Anchored	-	0.989	*
sp_Q6P499_NPAL3_HUMAN	406	Not GPI-Anchored	-	0.996	*
sp_P07858_CATB_HUMAN	339	Not GPI-Anchored	-	0.995	*
tr_H3BNS4_H3BNS4_HUMAN	271	Not GPI-Anchored	-	0.995	*
sp_Q96AB3_ISOC2_HUMAN	205	Not GPI-Anchored	-	0.990	*
sp_Q96F24_NRBF2_HUMAN	287	Not GPI-Anchored	-	0.979	*
sp_P06737_PYGL_HUMAN	847	Not GPI-Anchored	-	0.974	*
sp_P12270_TPR_HUMAN	2363	Not GPI-Anchored	-	0.987	*
sp_Q9HD33_RM47_HUMAN	250	Not GPI-Anchored	-	0.994	*
sp_P21266_GSTM3_HUMAN	225	Not GPI-Anchored	-	0.994	*
sp_Q9BZQ8_NIBA1_HUMAN	928	Not GPI-Anchored	-	0.995	*
sp_O14924_RGS12_HUMAN	1447	Not GPI-Anchored	-	0.992	*
tr_E7EQY1_E7EQY1_HUMAN	245	Not GPI-Anchored	-	0.994	*
sp_Q9UNK0_STX8_HUMAN	236	GPI-Anchored	211	0.584	S
sp_Q8WWT9_S13A3_HUMAN	602	Not GPI-Anchored	-	0.960	*
sp_A1Z1Q3_MACD2_HUMAN	425	Not GPI-Anchored	-	0.995	*
tr_F8W9P4_F8W9P4_HUMAN	1068	Not GPI-Anchored	-	0.993	*
sp_Q9H7D0_DOCK5_HUMAN	1870	Not GPI-Anchored	-	0.993	*
sp_P10809_CH60_HUMAN	573	Not GPI-Anchored	-	0.987	*
sp_Q92614_MY18A_HUMAN	2054	Not GPI-Anchored	-	0.985	*
sp_O43414_ERI3_HUMAN	337	Not GPI-Anchored	-	0.995	*
sp_Q6PJW8_CNST_HUMAN	725	Not GPI-Anchored	-	0.977	*
sp_Q99497_PARK7_HUMAN	189	Not GPI-Anchored	-	0.993	*
sp_O95218_ZRAB2_HUMAN	330	Not GPI-Anchored	-	0.987	*
sp_Q10570_CPSF1_HUMAN	1443	Not GPI-Anchored	-	0.995	*
sp_Q02818_NUCB1_HUMAN	461	Not GPI-Anchored	-	0.995	*
sp_P16452_EPB42_HUMAN	691	Not GPI-Anchored	-	0.988	*
tr_H0YI72_H0YI72_HUMAN	532	Not GPI-Anchored	-	0.996	*
sp_Q15818_NPTX1_HUMAN	432	Not GPI-Anchored	-	0.991	*
tr_H0YBH7_H0YBH7_HUMAN	347	Not GPI-Anchored	-	0.982	*
sp_Q9NRV9_HEBP1_HUMAN	189	Not GPI-Anchored	-	0.995	*
tr_Q6P2Q0_Q6P2Q0_HUMAN	769	Not GPI-Anchored	-	0.993	*
tr_A0A0A0MRM8_A0A0A0MRM8_HUMAN	1253	Not GPI-Anchored	-	0.982	*
sp_O94874_UFL1_HUMAN	794	Not GPI-Anchored	-	0.996	*
tr_A0A5E8_A0A5E8_HUMAN	681	Not GPI-Anchored	-	0.992	*
sp_O00203_AP3B1_HUMAN	1094	Not GPI-Anchored	-	0.991	*
sp_Q9UM54_MYO6_HUMAN	1294	Not GPI-Anchored	-	0.982	*
sp_P29074_PTN4_HUMAN	926	Not GPI-Anchored	-	0.995	*
tr_I3L0E3_I3L0E3_HUMAN	225	Not GPI-Anchored	-	0.990	*
sp_Q96BY9_SARAF_HUMAN	339	Not GPI-Anchored	-	0.993	*
sp_P32004_L1CAM_HUMAN	1257	Not GPI-Anchored	-	0.978	*
sp_P55285_CADH6_HUMAN	790	Not GPI-Anchored	-	0.979	*
sp_Q01105_SET_HUMAN	290	Not GPI-Anchored	-	0.986	*
sp_P13489_RINI_HUMAN	461	Not GPI-Anchored	-	0.990	*
sp_Q8IY17_PLPL6_HUMAN	1375	Not GPI-Anchored	-	0.987	*
sp_P26378_ELAV4_HUMAN	385	Not GPI-Anchored	-	0.988	*
sp_O95155_UBE4B_HUMAN	1302	Not GPI-Anchored	-	0.994	*
sp_Q9H7D7_WDR26_HUMAN	661	Not GPI-Anchored	-	0.977	*
sp_Q9H6F2_TM38A_HUMAN	299	Not GPI-Anchored	-	0.989	*
sp_Q658Y4_F91A1_HUMAN	838	Not GPI-Anchored	-	0.970	*
tr_M0QZI3_M0QZI3_HUMAN	896	Not GPI-Anchored	-	0.970	*
sp_Q9Y2S7_PDIP2_HUMAN	368	Not GPI-Anchored	-	0.994	*
sp_Q9NRY4_RHG35_HUMAN	1499	Not GPI-Anchored	-	0.993	*
sp_Q8WUA2_PPIL4_HUMAN	492	Not GPI-Anchored	-	0.996	*
sp_Q9ULS5_TMCC3_HUMAN	477	Not GPI-Anchored	-	0.873	*
sp_Q13557_KCC2D_HUMAN	499	Not GPI-Anchored	-	0.992	*
tr_Q5STX8_Q5STX8_HUMAN	161	Not GPI-Anchored	-	0.995	*
sp_O94817_ATG12_HUMAN	140	Not GPI-Anchored	-	0.992	*
sp_Q96T23_RSF1_HUMAN	1441	Not GPI-Anchored	-	0.991	*
sp_Q16568_CART_HUMAN	116	Not GPI-Anchored	-	0.990	*
sp_P63244_RACK1_HUMAN	317	Not GPI-Anchored	-	0.994	*
tr_E9PBG7_E9PBG7_HUMAN	512	Not GPI-Anchored	-	0.994	*
sp_Q9BSF4_TIM29_HUMAN	260	Not GPI-Anchored	-	0.995	*
sp_Q9BUP3_HTAI2_HUMAN	242	Not GPI-Anchored	-	0.995	*
sp_Q12767_TMM94_HUMAN	1356	Not GPI-Anchored	-	0.993	*
sp_Q8IXS8_F126B_HUMAN	530	Not GPI-Anchored	-	0.992	*
tr_C9JDS9_C9JDS9_HUMAN	156	Not GPI-Anchored	-	0.996	*
sp_Q96A65_EXOC4_HUMAN	974	Not GPI-Anchored	-	0.996	*
sp_Q9NV92_NFIP2_HUMAN	336	Not GPI-Anchored	-	0.874	*
tr_M0R2H4_M0R2H4_HUMAN	153	Not GPI-Anchored	-	0.995	*
sp_Q86U28_ISCA2_HUMAN	154	Not GPI-Anchored	-	0.985	*
sp_O43143_DHX15_HUMAN	795	Not GPI-Anchored	-	0.996	*
tr_K4DIA0_K4DIA0_HUMAN	473	Not GPI-Anchored	-	0.853	*
sp_Q5T0D9_TPRGL_HUMAN	272	Not GPI-Anchored	-	0.994	*
sp_Q96CW9_NTNG2_HUMAN	530	GPI-Anchored	507	0.580	G
sp_Q8NDA8_MROH1_HUMAN	1641	Not GPI-Anchored	-	0.992	*
sp_O14530_TXND9_HUMAN	226	Not GPI-Anchored	-	0.985	*
tr_E5RHC1_E5RHC1_HUMAN	184	Not GPI-Anchored	-	0.992	*
