# NetGPI 1.1	Timestamp: 20221114105818
# ID	Seq-length	Pred. GPI-Anchored	Omega-site pos.	Likelihood	Amino-acid
sp_O15372_EIF3H_HUMAN	352	Not GPI-Anchored	-	0.980	*
sp_Q8TDJ6_DMXL2_HUMAN	3036	Not GPI-Anchored	-	0.988	*
sp_O94760_DDAH1_HUMAN	285	Not GPI-Anchored	-	0.980	*
sp_Q9UK59_DBR1_HUMAN	544	Not GPI-Anchored	-	0.987	*
sp_P08174_DAF_HUMAN	381	GPI-Anchored	353	0.607	S
sp_Q9UBU7_DBF4A_HUMAN	674	Not GPI-Anchored	-	0.970	*
sp_Q68DA7_FMN1_HUMAN	1419	Not GPI-Anchored	-	0.986	*
sp_Q16832_DDR2_HUMAN	855	Not GPI-Anchored	-	0.994	*
sp_Q15038_DAZP2_HUMAN	168	Not GPI-Anchored	-	0.991	*
sp_Q96PH6_DB118_HUMAN	123	Not GPI-Anchored	-	0.970	*
sp_Q9H773_DCTP1_HUMAN	170	Not GPI-Anchored	-	0.993	*
sp_Q9UIM3_FKBPL_HUMAN	349	Not GPI-Anchored	-	0.993	*
sp_O00399_DCTN6_HUMAN	190	Not GPI-Anchored	-	0.988	*
sp_A6NDK9_GOG6C_HUMAN	693	Not GPI-Anchored	-	0.994	*
sp_Q2TAP0_GOG7B_HUMAN	167	Not GPI-Anchored	-	0.975	*
sp_Q9UKP3_ITBP2_HUMAN	347	Not GPI-Anchored	-	0.995	*
sp_Q9HCN6_GPVI_HUMAN	339	Not GPI-Anchored	-	0.975	*
sp_O14732_IMPA2_HUMAN	288	Not GPI-Anchored	-	0.993	*
sp_A6NMD0_IFM10_HUMAN	228	GPI-Anchored	206	0.457	S
sp_Q12891_HYAL2_HUMAN	473	GPI-Anchored	447	0.391	G
sp_Q14627_I13R2_HUMAN	380	Not GPI-Anchored	-	0.981	*
sp_Q8WUF5_IASPP_HUMAN	828	Not GPI-Anchored	-	0.995	*
sp_O75409_HYPM_HUMAN	117	Not GPI-Anchored	-	0.984	*
sp_Q9H2S9_IKZF4_HUMAN	585	Not GPI-Anchored	-	0.992	*
sp_Q6UXB1_IGFL3_HUMAN	125	Not GPI-Anchored	-	0.995	*
sp_P47928_ID4_HUMAN	161	Not GPI-Anchored	-	0.994	*
sp_Q9Y4L1_HYOU1_HUMAN	999	Not GPI-Anchored	-	0.994	*
sp_Q9NQG7_HPS4_HUMAN	708	Not GPI-Anchored	-	0.991	*
sp_Q5T7N2_LITD1_HUMAN	865	Not GPI-Anchored	-	0.994	*
sp_A6NIK2_LR10B_HUMAN	292	Not GPI-Anchored	-	0.990	*
sp_P09601_HMOX1_HUMAN	288	GPI-Anchored	263	0.622	S
sp_Q86U10_LPP60_HUMAN	573	Not GPI-Anchored	-	0.993	*
sp_P01893_HLAH_HUMAN	362	Not GPI-Anchored	-	0.977	*
sp_A6NMS7_L37A1_HUMAN	1700	Not GPI-Anchored	-	0.994	*
sp_P01344_IGF2_HUMAN	180	Not GPI-Anchored	-	0.995	*
sp_Q9Y661_HS3S4_HUMAN	456	Not GPI-Anchored	-	0.995	*
sp_O75874_IDHC_HUMAN	414	Not GPI-Anchored	-	0.994	*
sp_P14902_I23O1_HUMAN	403	Not GPI-Anchored	-	0.992	*
sp_Q9NRM6_I17RB_HUMAN	502	Not GPI-Anchored	-	0.991	*
sp_A0M8Q6_IGLC7_HUMAN	106	Not GPI-Anchored	-	0.976	*
sp_Q8N6C5_IGSF1_HUMAN	1336	Not GPI-Anchored	-	0.978	*
sp_P0CG04_IGLC1_HUMAN	106	Not GPI-Anchored	-	0.975	*
sp_Q5DX21_IGS11_HUMAN	431	Not GPI-Anchored	-	0.986	*
sp_P13985_HRES1_HUMAN	223	Not GPI-Anchored	-	0.991	*
sp_Q16836_HCDH_HUMAN	314	Not GPI-Anchored	-	0.996	*
sp_Q9GZV7_HPLN2_HUMAN	340	Not GPI-Anchored	-	0.986	*
sp_Q9BYK8_HELZ2_HUMAN	2649	Not GPI-Anchored	-	0.986	*
sp_Q6MZN7_HCP5_HUMAN	132	Not GPI-Anchored	-	0.875	*
sp_A6NFD8_HELT_HUMAN	242	Not GPI-Anchored	-	0.991	*
sp_Q9ULI3_HEG1_HUMAN	1381	Not GPI-Anchored	-	0.995	*
sp_Q8N6L1_KTAP2_HUMAN	136	Not GPI-Anchored	-	0.989	*
sp_Q9UJQ1_LAMP5_HUMAN	280	Not GPI-Anchored	-	0.991	*
sp_Q99665_I12R2_HUMAN	862	Not GPI-Anchored	-	0.986	*
sp_Q9C086_IN80B_HUMAN	356	Not GPI-Anchored	-	0.991	*
sp_P20839_IMDH1_HUMAN	514	Not GPI-Anchored	-	0.994	*
sp_O95373_IPO7_HUMAN	1038	Not GPI-Anchored	-	0.987	*
sp_Q9BYR2_KRA45_HUMAN	181	Not GPI-Anchored	-	0.987	*
sp_Q9BYQ0_KRA98_HUMAN	159	Not GPI-Anchored	-	0.988	*
sp_Q9BY66_KDM5D_HUMAN	1539	Not GPI-Anchored	-	0.983	*
sp_Q6B0I6_KDM4D_HUMAN	523	Not GPI-Anchored	-	0.992	*
sp_Q9BYQ6_KR411_HUMAN	195	Not GPI-Anchored	-	0.987	*
sp_P41229_KDM5C_HUMAN	1560	Not GPI-Anchored	-	0.993	*
sp_Q7L273_KCTD9_HUMAN	389	Not GPI-Anchored	-	0.993	*
sp_O15054_KDM6B_HUMAN	1643	Not GPI-Anchored	-	0.992	*
sp_Q96KK3_KCNS1_HUMAN	526	Not GPI-Anchored	-	0.995	*
sp_Q8IZA0_K319L_HUMAN	1049	Not GPI-Anchored	-	0.994	*
sp_Q8IYT4_KATL2_HUMAN	538	Not GPI-Anchored	-	0.994	*
sp_O95678_K2C75_HUMAN	551	Not GPI-Anchored	-	0.992	*
sp_Q8IWB1_IPRI_HUMAN	547	Not GPI-Anchored	-	0.987	*
sp_Q9BUE6_ISCA1_HUMAN	129	Not GPI-Anchored	-	0.993	*
sp_Q6UXX5_ITIH6_HUMAN	1313	Not GPI-Anchored	-	0.892	*
sp_P04430_KV116_HUMAN	117	Not GPI-Anchored	-	0.994	*
sp_Q86Z02_HIPK1_HUMAN	1210	Not GPI-Anchored	-	0.991	*
sp_Q9HA64_KT3K_HUMAN	309	Not GPI-Anchored	-	0.993	*
sp_P32298_GRK4_HUMAN	578	Not GPI-Anchored	-	0.995	*
sp_Q96MB7_HARB1_HUMAN	349	Not GPI-Anchored	-	0.989	*
sp_Q96T92_INSM2_HUMAN	566	Not GPI-Anchored	-	0.989	*
sp_Q16099_GRIK4_HUMAN	956	Not GPI-Anchored	-	0.993	*
sp_A4D1Z8_GRIFN_HUMAN	144	Not GPI-Anchored	-	0.995	*
sp_P09488_GSTM1_HUMAN	218	Not GPI-Anchored	-	0.995	*
sp_Q16775_GLO2_HUMAN	308	Not GPI-Anchored	-	0.993	*
sp_Q8N335_GPD1L_HUMAN	351	Not GPI-Anchored	-	0.996	*
sp_P47871_GLR_HUMAN	477	Not GPI-Anchored	-	0.989	*
sp_Q96T91_GPHA2_HUMAN	129	Not GPI-Anchored	-	0.994	*
sp_A6NK44_GLOD5_HUMAN	160	Not GPI-Anchored	-	0.974	*
sp_Q6ZVE7_GOT1A_HUMAN	132	Not GPI-Anchored	-	0.978	*
sp_Q9H2G9_GO45_HUMAN	400	Not GPI-Anchored	-	0.992	*
sp_Q5VVW2_GARL3_HUMAN	1013	Not GPI-Anchored	-	0.991	*
sp_O43559_FRS3_HUMAN	492	Not GPI-Anchored	-	0.992	*
sp_Q5JV73_FRPD3_HUMAN	1810	Not GPI-Anchored	-	0.942	*
sp_A0A096LPI5_GVQW2_HUMAN	108	Not GPI-Anchored	-	0.994	*
sp_Q3ZCU0_GVQW3_HUMAN	254	Not GPI-Anchored	-	0.995	*
sp_Q8IVU3_HERC6_HUMAN	1022	Not GPI-Anchored	-	0.990	*
sp_P12081_HARS1_HUMAN	509	Not GPI-Anchored	-	0.994	*
sp_Q9BSE4_HERP2_HUMAN	406	Not GPI-Anchored	-	0.972	*
sp_Q96DB2_HDA11_HUMAN	347	Not GPI-Anchored	-	0.992	*
sp_P49773_HINT1_HUMAN	126	Not GPI-Anchored	-	0.992	*
sp_Q8IUG1_KRA13_HUMAN	167	Not GPI-Anchored	-	0.992	*
sp_Q7Z4V5_HDGR2_HUMAN	671	Not GPI-Anchored	-	0.986	*
sp_P13861_KAP2_HUMAN	404	Not GPI-Anchored	-	0.993	*
sp_Q99678_GPR20_HUMAN	358	Not GPI-Anchored	-	0.992	*
sp_P46093_GPR4_HUMAN	362	Not GPI-Anchored	-	0.994	*
sp_P49685_GPR15_HUMAN	360	Not GPI-Anchored	-	0.993	*
sp_P69905_HBA_HUMAN	142	Not GPI-Anchored	-	0.986	*
sp_Q14520_HABP2_HUMAN	560	Not GPI-Anchored	-	0.993	*
sp_Q86V97_KBTB6_HUMAN	674	Not GPI-Anchored	-	0.992	*
sp_Q4AE62_GTDC1_HUMAN	458	Not GPI-Anchored	-	0.995	*
sp_Q16778_H2B2E_HUMAN	126	Not GPI-Anchored	-	0.994	*
sp_Q99879_H2B1M_HUMAN	126	Not GPI-Anchored	-	0.994	*
sp_P18428_LBP_HUMAN	481	Not GPI-Anchored	-	0.993	*
sp_A2NJV5_KV229_HUMAN	120	Not GPI-Anchored	-	0.993	*
sp_Q8IUC0_KR131_HUMAN	172	Not GPI-Anchored	-	0.986	*
sp_O75791_GRAP2_HUMAN	330	Not GPI-Anchored	-	0.992	*
sp_P40197_GPV_HUMAN	560	Not GPI-Anchored	-	0.947	*
sp_Q9HC44_GPBL1_HUMAN	474	Not GPI-Anchored	-	0.992	*
sp_P38405_GNAL_HUMAN	381	Not GPI-Anchored	-	0.994	*
sp_Q96M11_HYLS1_HUMAN	299	Not GPI-Anchored	-	0.984	*
sp_Q12906_ILF3_HUMAN	894	Not GPI-Anchored	-	0.990	*
sp_Q8NBJ4_GOLM1_HUMAN	401	Not GPI-Anchored	-	0.995	*
sp_P36959_GMPR1_HUMAN	345	Not GPI-Anchored	-	0.988	*
sp_P14867_GBRA1_HUMAN	456	Not GPI-Anchored	-	0.987	*
sp_Q6ZN66_GBP6_HUMAN	633	Not GPI-Anchored	-	0.995	*
sp_H3BSY2_GOG8M_HUMAN	632	Not GPI-Anchored	-	0.992	*
sp_P18505_GBRB1_HUMAN	474	GPI-Anchored	447	0.442	N
sp_D6RF30_GOG8K_HUMAN	630	Not GPI-Anchored	-	0.992	*
sp_A6NMD2_GOG8J_HUMAN	632	Not GPI-Anchored	-	0.991	*
sp_P31644_GBRA5_HUMAN	462	Not GPI-Anchored	-	0.991	*
sp_P34903_GBRA3_HUMAN	492	Not GPI-Anchored	-	0.979	*
sp_Q99679_GPR21_HUMAN	349	Not GPI-Anchored	-	0.993	*
sp_P02790_HEMO_HUMAN	462	Not GPI-Anchored	-	0.988	*
sp_Q9H0R8_GBRL1_HUMAN	117	Not GPI-Anchored	-	0.996	*
sp_P04233_HG2A_HUMAN	296	Not GPI-Anchored	-	0.994	*
sp_O60741_HCN1_HUMAN	890	Not GPI-Anchored	-	0.991	*
sp_Q9BVA0_KTNB1_HUMAN	655	Not GPI-Anchored	-	0.930	*
sp_P14317_HCLS1_HUMAN	486	Not GPI-Anchored	-	0.991	*
sp_Q6P1M3_L2GL2_HUMAN	1020	Not GPI-Anchored	-	0.988	*
sp_O95751_LDOC1_HUMAN	146	Not GPI-Anchored	-	0.995	*
sp_Q99075_HBEGF_HUMAN	208	Not GPI-Anchored	-	0.991	*
sp_Q9P2P5_HECW2_HUMAN	1572	Not GPI-Anchored	-	0.994	*
sp_Q9BW72_HIG2A_HUMAN	106	Not GPI-Anchored	-	0.664	*
sp_Q8IV16_HDBP1_HUMAN	184	GPI-Anchored	153	0.542	G
sp_Q92769_HDAC2_HUMAN	488	Not GPI-Anchored	-	0.993	*
sp_Q5TGS1_HES3_HUMAN	186	Not GPI-Anchored	-	0.987	*
sp_Q14469_HES1_HUMAN	280	Not GPI-Anchored	-	0.989	*
sp_O75146_HIP1R_HUMAN	1068	Not GPI-Anchored	-	0.995	*
sp_P05981_HEPS_HUMAN	417	Not GPI-Anchored	-	0.990	*
sp_Q9BXW7_HDHD5_HUMAN	423	Not GPI-Anchored	-	0.993	*
sp_P47869_GBRA2_HUMAN	451	Not GPI-Anchored	-	0.979	*
sp_O15347_HMGB3_HUMAN	200	Not GPI-Anchored	-	0.995	*
sp_P06310_KV230_HUMAN	120	Not GPI-Anchored	-	0.994	*
sp_Q9BTP7_FAP24_HUMAN	215	Not GPI-Anchored	-	0.994	*
sp_Q9BSK4_FEM1A_HUMAN	669	Not GPI-Anchored	-	0.994	*
sp_P07332_FES_HUMAN	822	Not GPI-Anchored	-	0.996	*
sp_Q9NRD1_FBX6_HUMAN	293	Not GPI-Anchored	-	0.991	*
sp_Q9UKA2_FBXL4_HUMAN	621	Not GPI-Anchored	-	0.995	*
sp_P49771_FLT3L_HUMAN	235	Not GPI-Anchored	-	0.883	*
sp_Q9Y485_DMXL1_HUMAN	3027	Not GPI-Anchored	-	0.991	*
sp_Q8IY21_DDX60_HUMAN	1712	Not GPI-Anchored	-	0.995	*
sp_O75955_FLOT1_HUMAN	427	Not GPI-Anchored	-	0.993	*
sp_A5YM72_CRNS1_HUMAN	827	Not GPI-Anchored	-	0.991	*
sp_Q8TBB1_LNX1_HUMAN	728	Not GPI-Anchored	-	0.952	*
sp_Q8IVV2_LOXH1_HUMAN	2067	Not GPI-Anchored	-	0.993	*
sp_A0A0C4DH26_KVD41_HUMAN	115	Not GPI-Anchored	-	0.995	*
sp_O60256_KPRB_HUMAN	369	Not GPI-Anchored	-	0.989	*
sp_O95214_LERL1_HUMAN	131	Not GPI-Anchored	-	0.841	*
sp_A0A087WW87_KV240_HUMAN	121	Not GPI-Anchored	-	0.995	*
sp_Q00597_FANCC_HUMAN	558	Not GPI-Anchored	-	0.993	*
sp_P00492_HPRT_HUMAN	218	Not GPI-Anchored	-	0.995	*
sp_A8MYZ6_FOXO6_HUMAN	492	Not GPI-Anchored	-	0.992	*
sp_Q04609_FOLH1_HUMAN	750	Not GPI-Anchored	-	0.992	*
sp_Q8TB36_GDAP1_HUMAN	358	Not GPI-Anchored	-	0.972	*
sp_Q8IVH2_FOXP4_HUMAN	680	Not GPI-Anchored	-	0.988	*
sp_Q9Y261_FOXA2_HUMAN	457	Not GPI-Anchored	-	0.962	*
sp_Q9BRQ8_FSP1_HUMAN	373	Not GPI-Anchored	-	0.995	*
sp_P53539_FOSB_HUMAN	338	Not GPI-Anchored	-	0.688	*
sp_Q9BZ68_FR8P1_HUMAN	369	Not GPI-Anchored	-	0.993	*
sp_A0AVI2_FR1L5_HUMAN	2057	Not GPI-Anchored	-	0.986	*
sp_P01225_FSHB_HUMAN	129	Not GPI-Anchored	-	0.996	*
sp_Q6YN16_HSDL2_HUMAN	418	Not GPI-Anchored	-	0.992	*
sp_P01350_GAST_HUMAN	101	Not GPI-Anchored	-	0.986	*
sp_P22466_GALA_HUMAN	123	Not GPI-Anchored	-	0.989	*
sp_Q8WW32_HMGB4_HUMAN	186	Not GPI-Anchored	-	0.989	*
sp_P14207_FOLR2_HUMAN	255	GPI-Anchored	230	0.787	N
sp_Q5JY77_GASP1_HUMAN	1395	Not GPI-Anchored	-	0.988	*
sp_Q14376_GALE_HUMAN	348	Not GPI-Anchored	-	0.993	*
sp_A6H8Z2_F221B_HUMAN	402	Not GPI-Anchored	-	0.994	*
sp_A0FGR9_ESYT3_HUMAN	886	Not GPI-Anchored	-	0.988	*
sp_A0FGR8_ESYT2_HUMAN	921	Not GPI-Anchored	-	0.995	*
sp_Q5SQ64_LY66F_HUMAN	297	Not GPI-Anchored	-	0.985	*
sp_Q6P1Q9_MET2B_HUMAN	378	Not GPI-Anchored	-	0.983	*
sp_Q9NPP4_NLRC4_HUMAN	1024	Not GPI-Anchored	-	0.991	*
sp_O43325_LYRM1_HUMAN	122	Not GPI-Anchored	-	0.987	*
sp_Q641Q3_METRL_HUMAN	311	Not GPI-Anchored	-	0.990	*
sp_Q6ZN28_MACC1_HUMAN	852	Not GPI-Anchored	-	0.993	*
sp_P43366_MAGB1_HUMAN	347	Not GPI-Anchored	-	0.993	*
sp_O43324_MCA3_HUMAN	174	Not GPI-Anchored	-	0.993	*
sp_Q969V1_MCHR2_HUMAN	340	Not GPI-Anchored	-	0.995	*
sp_Q92935_EXTL1_HUMAN	676	Not GPI-Anchored	-	0.996	*
sp_Q13257_MD2L1_HUMAN	205	Not GPI-Anchored	-	0.985	*
sp_Q8N5G2_MACOI_HUMAN	664	Not GPI-Anchored	-	0.995	*
sp_P55344_LMIP_HUMAN	173	Not GPI-Anchored	-	0.761	*
sp_Q99677_LPAR4_HUMAN	370	Not GPI-Anchored	-	0.991	*
sp_Q6UYE1_LEU7_HUMAN	221	Not GPI-Anchored	-	0.993	*
sp_P01615_KVD28_HUMAN	120	Not GPI-Anchored	-	0.994	*
sp_Q02156_KPCE_HUMAN	737	Not GPI-Anchored	-	0.995	*
sp_Q6UX53_MET7B_HUMAN	244	Not GPI-Anchored	-	0.995	*
sp_O60244_MED14_HUMAN	1454	Not GPI-Anchored	-	0.994	*
sp_Q10469_MGAT2_HUMAN	447	Not GPI-Anchored	-	0.995	*
sp_Q9H1L0_MI1HG_HUMAN	117	Not GPI-Anchored	-	0.991	*
sp_Q8N5J2_MINY1_HUMAN	469	Not GPI-Anchored	-	0.991	*
sp_Q8NGC4_O10G3_HUMAN	313	Not GPI-Anchored	-	0.994	*
sp_Q9NRN5_OLFL3_HUMAN	406	Not GPI-Anchored	-	0.996	*
sp_Q5HYA8_MKS3_HUMAN	995	Not GPI-Anchored	-	0.978	*
sp_P30305_MPIP2_HUMAN	580	Not GPI-Anchored	-	0.995	*
