# NetGPI 1.1	Timestamp: 20221114111313
# ID	Seq-length	Pred. GPI-Anchored	Omega-site pos.	Likelihood	Amino-acid
sp_Q5T619_ZN648_HUMAN	568	Not GPI-Anchored	-	0.991	*
sp_Q9H8G1_ZN430_HUMAN	570	Not GPI-Anchored	-	0.995	*
sp_P49910_ZN165_HUMAN	485	Not GPI-Anchored	-	0.992	*
sp_P17036_ZNF3_HUMAN	446	Not GPI-Anchored	-	0.994	*
sp_Q86UD4_ZN329_HUMAN	541	Not GPI-Anchored	-	0.996	*
sp_Q03936_ZNF92_HUMAN	586	Not GPI-Anchored	-	0.996	*
sp_Q05996_ZP2_HUMAN	745	Not GPI-Anchored	-	0.987	*
sp_Q96DA0_ZG16B_HUMAN	208	Not GPI-Anchored	-	0.994	*
sp_Q5W0Z9_ZDH20_HUMAN	365	Not GPI-Anchored	-	0.988	*
sp_Q9HBT8_Z286A_HUMAN	521	Not GPI-Anchored	-	0.996	*
sp_A8MZ25_YQ037_HUMAN	164	Not GPI-Anchored	-	0.985	*
sp_Q9H6B1_Z385D_HUMAN	395	Not GPI-Anchored	-	0.917	*
sp_A2RRD8_ZN320_HUMAN	509	Not GPI-Anchored	-	0.987	*
sp_Q9NQX6_ZN331_HUMAN	463	Not GPI-Anchored	-	0.968	*
sp_Q96JF6_ZN594_HUMAN	807	Not GPI-Anchored	-	0.984	*
sp_Q6ZMS4_ZN852_HUMAN	543	Not GPI-Anchored	-	0.992	*
sp_Q8IVC4_ZN584_HUMAN	421	Not GPI-Anchored	-	0.989	*
sp_Q6ZN55_ZN574_HUMAN	896	Not GPI-Anchored	-	0.986	*
sp_Q9H4Z2_ZN335_HUMAN	1342	Not GPI-Anchored	-	0.988	*
sp_Q8IYT8_ULK2_HUMAN	1036	Not GPI-Anchored	-	0.993	*
sp_Q7Z3V4_UBE3B_HUMAN	1068	Not GPI-Anchored	-	0.990	*
sp_Q86VQ3_TXND2_HUMAN	553	Not GPI-Anchored	-	0.995	*
sp_A0A0B4J276_TVA25_HUMAN	109	Not GPI-Anchored	-	0.986	*
sp_Q8N584_TT39C_HUMAN	583	Not GPI-Anchored	-	0.991	*
sp_P30536_TSPO_HUMAN	169	Not GPI-Anchored	-	0.992	*
sp_C9J3V5_TEX22_HUMAN	150	Not GPI-Anchored	-	0.986	*
sp_Q9UL17_TBX21_HUMAN	535	Not GPI-Anchored	-	0.988	*
sp_Q03167_TGBR3_HUMAN	851	Not GPI-Anchored	-	0.972	*
sp_P56279_TCL1A_HUMAN	114	Not GPI-Anchored	-	0.989	*
sp_P56192_SYMC_HUMAN	900	Not GPI-Anchored	-	0.996	*
sp_P49221_TGM4_HUMAN	684	Not GPI-Anchored	-	0.995	*
sp_Q14DG7_T132B_HUMAN	1078	Not GPI-Anchored	-	0.993	*
sp_Q8TBB0_THAP6_HUMAN	222	Not GPI-Anchored	-	0.990	*
sp_H3BTG2_TEX46_HUMAN	121	Not GPI-Anchored	-	0.981	*
sp_Q8N6M9_ZFN2A_HUMAN	145	Not GPI-Anchored	-	0.988	*
sp_Q9H091_ZMY15_HUMAN	742	Not GPI-Anchored	-	0.994	*
sp_Q8WTR7_ZN473_HUMAN	871	Not GPI-Anchored	-	0.995	*
sp_P21506_ZNF10_HUMAN	573	Not GPI-Anchored	-	0.995	*
sp_Q969W8_ZN566_HUMAN	418	Not GPI-Anchored	-	0.995	*
sp_Q9UDV7_ZN282_HUMAN	671	Not GPI-Anchored	-	0.992	*
sp_P0C7X2_ZN688_HUMAN	276	Not GPI-Anchored	-	0.987	*
sp_Q15937_ZNF79_HUMAN	498	Not GPI-Anchored	-	0.994	*
sp_O95049_ZO3_HUMAN	919	Not GPI-Anchored	-	0.994	*
sp_Q8IUE1_TF2LX_HUMAN	241	Not GPI-Anchored	-	0.994	*
sp_P08048_ZFY_HUMAN	801	Not GPI-Anchored	-	0.996	*
sp_Q9P243_ZFAT_HUMAN	1243	Not GPI-Anchored	-	0.995	*
sp_Q6P3V2_Z585A_HUMAN	769	Not GPI-Anchored	-	0.992	*
sp_E7ETH6_Z587B_HUMAN	402	Not GPI-Anchored	-	0.993	*
sp_Q96BR9_ZBT8A_HUMAN	441	Not GPI-Anchored	-	0.995	*
sp_Q96DT7_ZBT10_HUMAN	871	Not GPI-Anchored	-	0.988	*
sp_Q9H354_YJ001_HUMAN	126	Not GPI-Anchored	-	0.996	*
sp_Q96HR3_MED30_HUMAN	178	Not GPI-Anchored	-	0.991	*
sp_Q5SR56_MF14B_HUMAN	506	Not GPI-Anchored	-	0.981	*
sp_Q8IWA4_MFN1_HUMAN	741	Not GPI-Anchored	-	0.986	*
sp_Q9NU22_MDN1_HUMAN	5596	Not GPI-Anchored	-	0.994	*
sp_Q6P1R3_MSD2_HUMAN	559	Not GPI-Anchored	-	0.978	*
sp_Q6W4X9_MUC6_HUMAN	2439	Not GPI-Anchored	-	0.985	*
sp_Q5SSG8_MUC21_HUMAN	566	Not GPI-Anchored	-	0.975	*
sp_Q9BTC8_MTA3_HUMAN	594	Not GPI-Anchored	-	0.984	*
sp_Q9ULC0_MUCEN_HUMAN	261	Not GPI-Anchored	-	0.934	*
sp_Q13164_MK07_HUMAN	816	Not GPI-Anchored	-	0.993	*
sp_Q8WV92_MITD1_HUMAN	249	Not GPI-Anchored	-	0.995	*
sp_Q9NXC5_MIO_HUMAN	875	Not GPI-Anchored	-	0.995	*
sp_P28482_MK01_HUMAN	360	Not GPI-Anchored	-	0.989	*
sp_Q7Z3U7_MON2_HUMAN	1717	Not GPI-Anchored	-	0.983	*
sp_O14733_MP2K7_HUMAN	419	Not GPI-Anchored	-	0.992	*
sp_Q9Y4U1_MMAC_HUMAN	282	Not GPI-Anchored	-	0.994	*
sp_Q3SYC2_MOGT2_HUMAN	334	Not GPI-Anchored	-	0.994	*
sp_Q86VF5_MOGT3_HUMAN	341	Not GPI-Anchored	-	0.985	*
sp_Q8NGK4_O52K1_HUMAN	314	Not GPI-Anchored	-	0.991	*
sp_Q6ZUG5_YC006_HUMAN	572	Not GPI-Anchored	-	0.988	*
sp_Q6ZS46_YF009_HUMAN	218	Not GPI-Anchored	-	0.855	*
sp_Q6UWF5_YF002_HUMAN	114	Not GPI-Anchored	-	0.977	*
sp_Q6UXN7_TO20L_HUMAN	152	Not GPI-Anchored	-	0.991	*
sp_O14763_TR10B_HUMAN	440	Not GPI-Anchored	-	0.985	*
sp_Q9NYK1_TLR7_HUMAN	1049	Not GPI-Anchored	-	0.996	*
sp_Q9NP99_TREM1_HUMAN	234	GPI-Anchored	211	0.323	A
sp_Q8NE00_TM104_HUMAN	496	Not GPI-Anchored	-	0.514	*
sp_A8MYB1_TMC5B_HUMAN	307	Not GPI-Anchored	-	0.990	*
sp_Q9UL33_TPC2L_HUMAN	140	Not GPI-Anchored	-	0.991	*
sp_O14787_TNPO2_HUMAN	897	Not GPI-Anchored	-	0.991	*
sp_O60343_TBCD4_HUMAN	1298	Not GPI-Anchored	-	0.996	*
sp_O60522_TDRD6_HUMAN	2096	Not GPI-Anchored	-	0.994	*
sp_Q5VZ19_TDR10_HUMAN	366	Not GPI-Anchored	-	0.827	*
sp_Q86UD7_TBC26_HUMAN	250	Not GPI-Anchored	-	0.988	*
sp_Q9UKZ4_TEN1_HUMAN	2725	Not GPI-Anchored	-	0.995	*
sp_Q9HA65_TBC17_HUMAN	648	Not GPI-Anchored	-	0.973	*
sp_Q6I9Y2_THOC7_HUMAN	204	Not GPI-Anchored	-	0.996	*
sp_Q9BUF5_TBB6_HUMAN	446	Not GPI-Anchored	-	0.987	*
sp_Q6PI78_TMM65_HUMAN	240	Not GPI-Anchored	-	0.988	*
sp_Q6P5X7_TMM71_HUMAN	295	GPI-Anchored	221	0.362	S
sp_Q8TF42_UBS3B_HUMAN	649	Not GPI-Anchored	-	0.995	*
sp_A0PJX2_TLDC2_HUMAN	215	Not GPI-Anchored	-	0.990	*
sp_A0A5B0_TVB14_HUMAN	115	Not GPI-Anchored	-	0.991	*
sp_Q2T9J0_TYSD1_HUMAN	566	Not GPI-Anchored	-	0.993	*
sp_P19971_TYPH_HUMAN	482	Not GPI-Anchored	-	0.992	*
sp_A0A0K0K1B3_TVB30_HUMAN	111	Not GPI-Anchored	-	0.969	*
sp_Q32P41_TRM5_HUMAN	509	Not GPI-Anchored	-	0.993	*
sp_P36897_TGFR1_HUMAN	503	Not GPI-Anchored	-	0.995	*
sp_Q92797_SYMPK_HUMAN	1274	Not GPI-Anchored	-	0.962	*
sp_A0A597_TVB55_HUMAN	114	Not GPI-Anchored	-	0.363	*
sp_Q63HK5_TSH3_HUMAN	1081	Not GPI-Anchored	-	0.995	*
sp_Q99598_TSNAX_HUMAN	290	Not GPI-Anchored	-	0.988	*
sp_Q8TE23_TS1R2_HUMAN	839	Not GPI-Anchored	-	0.988	*
sp_Q99727_TIMP4_HUMAN	224	Not GPI-Anchored	-	0.996	*
sp_O14545_TRAD1_HUMAN	582	Not GPI-Anchored	-	0.994	*
sp_Q9BSE2_TMM79_HUMAN	394	Not GPI-Anchored	-	0.992	*
sp_Q86W33_TPRA1_HUMAN	373	Not GPI-Anchored	-	0.987	*
sp_Q9H6S0_YTDC2_HUMAN	1430	Not GPI-Anchored	-	0.991	*
sp_P67809_YBOX1_HUMAN	324	Not GPI-Anchored	-	0.992	*
sp_P05451_REG1A_HUMAN	166	Not GPI-Anchored	-	0.990	*
sp_Q8N859_ZN713_HUMAN	443	Not GPI-Anchored	-	0.992	*
sp_O95084_PRS23_HUMAN	383	Not GPI-Anchored	-	0.992	*
sp_Q8N7P1_PLD5_HUMAN	536	Not GPI-Anchored	-	0.994	*
sp_A0A1B0GUJ8_PNM8C_HUMAN	204	Not GPI-Anchored	-	0.994	*
sp_Q9HAH1_ZN556_HUMAN	456	Not GPI-Anchored	-	0.994	*
sp_P52747_ZN143_HUMAN	638	Not GPI-Anchored	-	0.988	*
sp_Q9BR11_ZSWM1_HUMAN	485	Not GPI-Anchored	-	0.994	*
sp_Q9NZV7_ZIM2_HUMAN	527	Not GPI-Anchored	-	0.993	*
sp_P58557_YBEY_HUMAN	167	Not GPI-Anchored	-	0.975	*
sp_Q5JUR7_TEX30_HUMAN	227	Not GPI-Anchored	-	0.996	*
sp_Q9UBD3_XCL2_HUMAN	114	Not GPI-Anchored	-	0.992	*
sp_Q14119_VEZF1_HUMAN	521	Not GPI-Anchored	-	0.990	*
sp_Q8WWM1_XAGE5_HUMAN	108	Not GPI-Anchored	-	0.994	*
sp_Q9GZX9_TWSG1_HUMAN	223	Not GPI-Anchored	-	0.994	*
sp_Q9NZ09_UBAP1_HUMAN	502	Not GPI-Anchored	-	0.978	*
sp_P0DPF4_TVA35_HUMAN	110	Not GPI-Anchored	-	0.992	*
sp_A0A0K0K1G8_TVBJ2_HUMAN	114	Not GPI-Anchored	-	0.991	*
sp_Q6MZM9_PRR27_HUMAN	219	Not GPI-Anchored	-	0.993	*
sp_Q9UG56_PISD_HUMAN	409	Not GPI-Anchored	-	0.992	*
sp_Q96LW4_PRIPO_HUMAN	560	Not GPI-Anchored	-	0.994	*
sp_Q16557_PSG3_HUMAN	428	Not GPI-Anchored	-	0.989	*
sp_Q9UBY5_LPAR3_HUMAN	353	Not GPI-Anchored	-	0.982	*
sp_Q96CN7_ISOC1_HUMAN	298	Not GPI-Anchored	-	0.993	*
sp_P29597_TYK2_HUMAN	1187	Not GPI-Anchored	-	0.993	*
sp_A0A087WSZ9_TVA30_HUMAN	112	Not GPI-Anchored	-	0.993	*
sp_A0A0B4J265_TVAZ2_HUMAN	109	Not GPI-Anchored	-	0.989	*
sp_P10600_TGFB3_HUMAN	412	Not GPI-Anchored	-	0.978	*
sp_Q8N0Z6_TTC5_HUMAN	440	Not GPI-Anchored	-	0.995	*
sp_Q9BY64_UDB28_HUMAN	529	Not GPI-Anchored	-	0.991	*
sp_Q6P2S7_TTC41_HUMAN	1318	Not GPI-Anchored	-	0.995	*
sp_Q8N4V2_SVOP_HUMAN	548	Not GPI-Anchored	-	0.985	*
sp_P46778_RL21_HUMAN	160	Not GPI-Anchored	-	0.994	*
sp_P62745_RHOB_HUMAN	196	Not GPI-Anchored	-	0.994	*
sp_Q52LD8_RFTN2_HUMAN	501	Not GPI-Anchored	-	0.994	*
sp_P11686_PSPC_HUMAN	197	Not GPI-Anchored	-	0.951	*
sp_Q969U7_PSMG2_HUMAN	264	GPI-Anchored	241	0.546	S
sp_A0A1B0GX68_TVB2_HUMAN	115	Not GPI-Anchored	-	0.991	*
sp_A6NCN8_TEX52_HUMAN	305	Not GPI-Anchored	-	0.995	*
sp_O95619_YETS4_HUMAN	227	Not GPI-Anchored	-	0.995	*
sp_Q07960_RHG01_HUMAN	439	Not GPI-Anchored	-	0.993	*
sp_Q9NRY4_RHG35_HUMAN	1499	Not GPI-Anchored	-	0.993	*
sp_P48380_RFX3_HUMAN	749	Not GPI-Anchored	-	0.993	*
sp_Q2KHR2_RFX7_HUMAN	1363	Not GPI-Anchored	-	0.993	*
sp_O75154_RFIP3_HUMAN	756	Not GPI-Anchored	-	0.995	*
sp_Q9H4K1_RIBC2_HUMAN	382	Not GPI-Anchored	-	0.993	*
sp_Q9H1D9_RPC6_HUMAN	316	Not GPI-Anchored	-	0.994	*
sp_Q969G6_RIFK_HUMAN	155	Not GPI-Anchored	-	0.994	*
sp_O60673_REV3L_HUMAN	3130	Not GPI-Anchored	-	0.994	*
sp_Q9HCS4_TF7L1_HUMAN	588	Not GPI-Anchored	-	0.982	*
sp_O14924_RGS12_HUMAN	1447	Not GPI-Anchored	-	0.992	*
sp_Q6WKZ4_RFIP1_HUMAN	1283	Not GPI-Anchored	-	0.995	*
sp_Q6GYQ0_RGPA1_HUMAN	2036	Not GPI-Anchored	-	0.993	*
sp_P0DJD0_RGPD1_HUMAN	1748	Not GPI-Anchored	-	0.996	*
sp_P40938_RFC3_HUMAN	356	Not GPI-Anchored	-	0.993	*
sp_P35251_RFC1_HUMAN	1148	Not GPI-Anchored	-	0.995	*
sp_Q08999_RBL2_HUMAN	1139	Not GPI-Anchored	-	0.993	*
sp_P17081_RHOQ_HUMAN	205	Not GPI-Anchored	-	0.995	*
sp_Q9UNE2_RPH3L_HUMAN	315	Not GPI-Anchored	-	0.989	*
sp_Q9Y285_SYFA_HUMAN	508	Not GPI-Anchored	-	0.990	*
sp_Q96AE7_TTC17_HUMAN	1141	Not GPI-Anchored	-	0.995	*
sp_P13693_TCTP_HUMAN	172	Not GPI-Anchored	-	0.995	*
sp_Q9H061_T126A_HUMAN	195	Not GPI-Anchored	-	0.995	*
sp_Q9Y3Q8_T22D4_HUMAN	395	Not GPI-Anchored	-	0.992	*
sp_A0PK00_T120B_HUMAN	339	Not GPI-Anchored	-	0.992	*
sp_P0DP42_T225B_HUMAN	221	Not GPI-Anchored	-	0.994	*
sp_Q3SY00_T10IP_HUMAN	556	Not GPI-Anchored	-	0.993	*
sp_A0A494BZU4_T217B_HUMAN	170	Not GPI-Anchored	-	0.973	*
sp_Q7Z422_SZRD1_HUMAN	152	Not GPI-Anchored	-	0.993	*
sp_P59533_T2R38_HUMAN	333	Not GPI-Anchored	-	0.992	*
sp_P59538_T2R31_HUMAN	309	Not GPI-Anchored	-	0.984	*
sp_Q9Y519_T184B_HUMAN	407	Not GPI-Anchored	-	0.992	*
sp_Q1AE95_T183B_HUMAN	376	Not GPI-Anchored	-	0.990	*
sp_Q8IWU6_SULF1_HUMAN	871	Not GPI-Anchored	-	0.992	*
sp_G2XKQ0_SUMO5_HUMAN	101	Not GPI-Anchored	-	0.995	*
sp_Q9BZV1_UBXN6_HUMAN	441	Not GPI-Anchored	-	0.986	*
sp_Q86UP9_LHPL3_HUMAN	236	Not GPI-Anchored	-	0.965	*
sp_Q5T3J3_LRIF1_HUMAN	769	Not GPI-Anchored	-	0.996	*
sp_O95983_MBD3_HUMAN	291	Not GPI-Anchored	-	0.996	*
sp_Q16514_TAF12_HUMAN	161	Not GPI-Anchored	-	0.996	*
sp_Q8NEP9_ZN555_HUMAN	628	Not GPI-Anchored	-	0.945	*
sp_Q9HCX3_ZN304_HUMAN	659	Not GPI-Anchored	-	0.982	*
sp_Q86TJ5_ZN554_HUMAN	538	Not GPI-Anchored	-	0.995	*
sp_Q2VY69_ZN284_HUMAN	593	Not GPI-Anchored	-	0.961	*
sp_P10827_THA_HUMAN	490	Not GPI-Anchored	-	0.984	*
sp_A6NHL2_TBAL3_HUMAN	446	Not GPI-Anchored	-	0.994	*
sp_Q86TG1_T150A_HUMAN	271	Not GPI-Anchored	-	0.961	*
sp_Q00888_PSG4_HUMAN	419	Not GPI-Anchored	-	0.991	*
sp_P61626_LYSC_HUMAN	148	Not GPI-Anchored	-	0.993	*
sp_P26022_PTX3_HUMAN	381	Not GPI-Anchored	-	0.988	*
sp_Q5VXH4_PRAM6_HUMAN	476	Not GPI-Anchored	-	0.990	*
sp_P10619_PPGB_HUMAN	480	Not GPI-Anchored	-	0.994	*
sp_P04280_PRP1_HUMAN	392	Not GPI-Anchored	-	0.994	*
sp_O43272_PROD_HUMAN	600	Not GPI-Anchored	-	0.992	*
sp_P35080_PROF2_HUMAN	140	Not GPI-Anchored	-	0.993	*
sp_Q3B8N5_PROX2_HUMAN	592	Not GPI-Anchored	-	0.993	*
sp_A0A087X0M5_TVB18_HUMAN	115	Not GPI-Anchored	-	0.989	*
sp_O60508_PRP17_HUMAN	579	Not GPI-Anchored	-	0.993	*
sp_A6NEV1_PR23A_HUMAN	266	Not GPI-Anchored	-	0.995	*
sp_Q9H853_TBA4B_HUMAN	241	Not GPI-Anchored	-	0.980	*
sp_Q8N841_TTLL6_HUMAN	843	Not GPI-Anchored	-	0.987	*
sp_Q9NYZ1_TV23B_HUMAN	205	Not GPI-Anchored	-	0.983	*
sp_D6R9N7_U17LI_HUMAN	530	Not GPI-Anchored	-	0.994	*
sp_Q8N3L3_TXLNB_HUMAN	684	Not GPI-Anchored	-	0.990	*
sp_A0A1B0GX51_TVB78_HUMAN	115	Not GPI-Anchored	-	0.984	*
sp_Q9Y210_TRPC6_HUMAN	931	Not GPI-Anchored	-	0.995	*
sp_Q6IBS0_TWF2_HUMAN	349	Not GPI-Anchored	-	0.973	*
sp_Q9Y2X8_UB2D4_HUMAN	147	Not GPI-Anchored	-	0.994	*
sp_A0A0B4J245_TVAL1_HUMAN	112	Not GPI-Anchored	-	0.988	*
sp_Q9P2H5_UBP35_HUMAN	1018	Not GPI-Anchored	-	0.981	*
sp_D6RCP7_U17LJ_HUMAN	530	Not GPI-Anchored	-	0.994	*
sp_Q15695_U2AFL_HUMAN	479	Not GPI-Anchored	-	0.994	*
sp_Q9BZF9_UACA_HUMAN	1416	Not GPI-Anchored	-	0.993	*
sp_A0A0K0K1C4_TVB27_HUMAN	114	Not GPI-Anchored	-	0.981	*
sp_Q8NA77_TEX19_HUMAN	164	Not GPI-Anchored	-	0.988	*
sp_Q96BK5_PINX1_HUMAN	328	Not GPI-Anchored	-	0.994	*
sp_Q8N2A8_PLD6_HUMAN	252	Not GPI-Anchored	-	0.994	*
sp_Q99569_PKP4_HUMAN	1192	Not GPI-Anchored	-	0.994	*
sp_P07737_PROF1_HUMAN	140	Not GPI-Anchored	-	0.995	*
sp_P79522_PRR3_HUMAN	188	Not GPI-Anchored	-	0.993	*
sp_Q15149_PLEC_HUMAN	4684	Not GPI-Anchored	-	0.985	*
sp_P12273_PIP_HUMAN	146	Not GPI-Anchored	-	0.995	*
sp_Q9UPR0_PLCL2_HUMAN	1127	Not GPI-Anchored	-	0.995	*
sp_P49335_PO3F4_HUMAN	361	Not GPI-Anchored	-	0.994	*
sp_P43365_MAGAC_HUMAN	314	Not GPI-Anchored	-	0.996	*
sp_Q9NR34_MA1C1_HUMAN	630	Not GPI-Anchored	-	0.993	*
sp_P28300_LYOX_HUMAN	417	Not GPI-Anchored	-	0.994	*
sp_Q8NHW3_MAFA_HUMAN	353	Not GPI-Anchored	-	0.983	*
sp_Q9NUK0_MBNL3_HUMAN	354	Not GPI-Anchored	-	0.992	*
sp_O60732_MAGC1_HUMAN	1142	Not GPI-Anchored	-	0.990	*
sp_O95711_LY86_HUMAN	162	Not GPI-Anchored	-	0.981	*
sp_Q5U623_MCAF2_HUMAN	682	Not GPI-Anchored	-	0.995	*
sp_P20382_MCH_HUMAN	165	Not GPI-Anchored	-	0.993	*
sp_Q13477_MADCA_HUMAN	382	Not GPI-Anchored	-	0.959	*
sp_P60673_PROF3_HUMAN	137	Not GPI-Anchored	-	0.990	*
sp_Q8WUY3_PRUN2_HUMAN	3088	Not GPI-Anchored	-	0.996	*
sp_Q6PEZ8_PONL1_HUMAN	512	Not GPI-Anchored	-	0.992	*
sp_O95521_PRAM1_HUMAN	474	Not GPI-Anchored	-	0.989	*
sp_Q13526_PIN1_HUMAN	163	Not GPI-Anchored	-	0.993	*
sp_Q9BYN7_ZN341_HUMAN	854	Not GPI-Anchored	-	0.991	*
sp_Q96NB3_ZN830_HUMAN	372	Not GPI-Anchored	-	0.991	*
sp_O60384_ZN861_HUMAN	105	Not GPI-Anchored	-	0.994	*
sp_Q8N446_ZN843_HUMAN	348	Not GPI-Anchored	-	0.993	*
sp_A6NH52_TV23A_HUMAN	213	Not GPI-Anchored	-	0.994	*
sp_A0A0B4J266_TVA41_HUMAN	112	Not GPI-Anchored	-	0.991	*
sp_Q8WUH2_TGFA1_HUMAN	860	Not GPI-Anchored	-	0.991	*
sp_Q92537_SUSD6_HUMAN	303	Not GPI-Anchored	-	0.993	*
sp_Q9UH65_SWP70_HUMAN	585	Not GPI-Anchored	-	0.996	*
sp_P11216_PYGB_HUMAN	843	Not GPI-Anchored	-	0.993	*
sp_Q5JS54_PSMG4_HUMAN	123	Not GPI-Anchored	-	0.996	*
sp_P28827_PTPRM_HUMAN	1452	Not GPI-Anchored	-	0.980	*
sp_H0Y7S4_PRA26_HUMAN	382	Not GPI-Anchored	-	0.992	*
sp_Q9Y2R2_PTN22_HUMAN	807	Not GPI-Anchored	-	0.994	*
sp_Q8NCE2_MTMRE_HUMAN	650	Not GPI-Anchored	-	0.980	*
sp_O15457_MSH4_HUMAN	936	Not GPI-Anchored	-	0.996	*
sp_Q9BTK6_PAGR1_HUMAN	254	Not GPI-Anchored	-	0.992	*
sp_Q147U1_ZN846_HUMAN	533	Not GPI-Anchored	-	0.996	*
sp_Q5T6F2_UBAP2_HUMAN	1119	Not GPI-Anchored	-	0.987	*
sp_P41226_UBA7_HUMAN	1012	Not GPI-Anchored	-	0.994	*
sp_Q96BW5_PTER_HUMAN	349	Not GPI-Anchored	-	0.996	*
sp_Q7Z5L7_PODN_HUMAN	613	Not GPI-Anchored	-	0.996	*
sp_Q8TF01_PNISR_HUMAN	805	Not GPI-Anchored	-	0.993	*
sp_Q00169_PIPNA_HUMAN	270	Not GPI-Anchored	-	0.986	*
sp_Q86YE8_ZN573_HUMAN	665	Not GPI-Anchored	-	0.995	*
sp_Q9Y3S2_ZN330_HUMAN	320	Not GPI-Anchored	-	0.988	*
sp_Q69YN4_VIR_HUMAN	1812	Not GPI-Anchored	-	0.989	*
sp_Q15649_ZNHI3_HUMAN	155	Not GPI-Anchored	-	0.986	*
sp_Q03938_ZNF90_HUMAN	601	Not GPI-Anchored	-	0.993	*
sp_Q12836_ZP4_HUMAN	540	Not GPI-Anchored	-	0.991	*
sp_A6NDX4_YO011_HUMAN	124	Not GPI-Anchored	-	0.964	*
sp_Q8N966_ZDH22_HUMAN	263	Not GPI-Anchored	-	0.987	*
sp_O60293_ZC3H1_HUMAN	1989	Not GPI-Anchored	-	0.995	*
sp_Q6UXR6_YI004_HUMAN	183	Not GPI-Anchored	-	0.983	*
sp_A0A0J9YWL9_TX13C_HUMAN	993	Not GPI-Anchored	-	0.992	*
sp_Q8TEU8_WFKN2_HUMAN	576	Not GPI-Anchored	-	0.993	*
